t, x, T_prime, V, V_prime, qT=0.50000000, cT=0.18000000, V_ext=11.00000000, R_ext=500.00000000, k=0.90000000, i0=0.30000000, dt=0.00000100, x0=-0.99999000, T'0=0.00000000, V0=195.00000000, V'0=0.00000000
2.33000000,-1.00226625,22.67711327,177.97180702,-27.07093290
2.34000000,-1.00226316,22.68881560,177.90217102,-27.17634517
2.35000000,-1.00226005,22.70021563,177.83256335,-27.28167137
2.36000000,-1.00225694,22.71131627,177.76298398,-27.38691156
2.37000000,-1.00225381,22.72212039,177.69343291,-27.49206580
2.38000000,-1.00225067,22.73263086,177.62391012,-27.59713417
2.39000000,-1.00224752,22.74285049,177.55441560,-27.70211671
2.40000000,-1.00224435,22.75278210,177.48494933,-27.80701349
2.41000000,-1.00224118,22.76242847,177.41551131,-27.91182458
2.42000000,-1.00223799,22.77179234,177.34610152,-28.01655003
2.43000000,-1.00223480,22.78087644,177.27671995,-28.12118991
2.44000000,-1.00223159,22.78968347,177.20736658,-28.22574427
2.45000000,-1.00222837,22.79821612,177.13804141,-28.33021319
2.46000000,-1.00222515,22.80647704,177.06874442,-28.43459671
2.47000000,-1.00222191,22.81446884,176.99947560,-28.53889490
2.48000000,-1.00221866,22.82219415,176.93023493,-28.64310782
2.49000000,-1.00221540,22.82965555,176.86102241,-28.74723554
2.50000000,-1.00221213,22.83685558,176.79183801,-28.85127810
2.51000000,-1.00220885,22.84379679,176.72268174,-28.95523558
2.52000000,-1.00220556,22.85048168,176.65355357,-29.05910803
2.53000000,-1.00220226,22.85691275,176.58445349,-29.16289551
2.54000000,-1.00219895,22.86309247,176.51538150,-29.26659809
2.55000000,-1.00219563,22.86902327,176.44633757,-29.37021582
2.56000000,-1.00219230,22.87470757,176.37732170,-29.47374875
2.57000000,-1.00218896,22.88014779,176.30833387,-29.57719696
2.58000000,-1.00218562,22.88534629,176.23937408,-29.68056050
2.59000000,-1.00218226,22.89030543,176.17044230,-29.78383944
2.60000000,-1.00217889,22.89502754,176.10153853,-29.88703382
2.61000000,-1.00217552,22.89951495,176.03266276,-29.99014370
2.62000000,-1.00217213,22.90376993,175.96381496,-30.09316916
2.63000000,-1.00216874,22.90779477,175.89499514,-30.19611024
2.64000000,-1.00216533,22.91159171,175.82620327,-30.29896700
2.65000000,-1.00216192,22.91516298,175.75743935,-30.40173951
2.66000000,-1.00215850,22.91851079,175.68870336,-30.50442782
2.67000000,-1.00215507,22.92163734,175.61999529,-30.60703199
2.68000000,-1.00215163,22.92454479,175.55131514,-30.70955208
2.69000000,-1.00214819,22.92723529,175.48266287,-30.81198814
2.70000000,-1.00214473,22.92971097,175.41403849,-30.91434024
2.71000000,-1.00214127,22.93197394,175.34544199,-31.01660843
2.72000000,-1.00213780,22.93402630,175.27687334,-31.11879277
2.73000000,-1.00213431,22.93587012,175.20833254,-31.22089332
2.74000000,-1.00213083,22.93750744,175.13981958,-31.32291013
2.75000000,-1.00212733,22.93894031,175.07133444,-31.42484326
2.76000000,-1.00212382,22.94017074,175.00287711,-31.52669277
2.77000000,-1.00212031,22.94120073,174.93444758,-31.62845872
2.78000000,-1.00211679,22.94203227,174.86604584,-31.73014117
2.79000000,-1.00211326,22.94266730,174.79767188,-31.83174016
2.80000000,-1.00210973,22.94310777,174.72932567,-31.93325577
2.81000000,-1.00210618,22.94335562,174.66100722,-32.03468803
2.82000000,-1.00210263,22.94341275,174.59271651,-32.13603702
2.83000000,-1.00209907,22.94328105,174.52445352,-32.23730279
2.84000000,-1.00209550,22.94296239,174.45621825,-32.33848539
2.85000000,-1.00209193,22.94245864,174.38801069,-32.43958488
2.86000000,-1.00208835,22.94177162,174.31983081,-32.54060132
2.87000000,-1.00208476,22.94090317,174.25167861,-32.64153476
2.88000000,-1.00208116,22.93985509,174.18355408,-32.74238526
2.89000000,-1.00207756,22.93862918,174.11545721,-32.84315287
2.90000000,-1.00207395,22.93722719,174.04738798,-32.94383766
2.91000000,-1.00207033,22.93565090,173.97934638,-33.04443967
2.92000000,-1.00206671,22.93390204,173.91133241,-33.14495896
2.93000000,-1.00206308,22.93198234,173.84334604,-33.24539560
2.94000000,-1.00205944,22.92989350,173.77538726,-33.34574962
2.95000000,-1.00205579,22.92763723,173.70745607,-33.44602110
2.96000000,-1.00205214,22.92521520,173.63955246,-33.54621007
2.97000000,-1.00204848,22.92262907,173.57167640,-33.64631661
2.98000000,-1.00204482,22.91988050,173.50382789,-33.74634076
2.99000000,-1.00204115,22.91697111,173.43600692,-33.84628258
3.00000000,-1.00203747,22.91390253,173.36821348,-33.94614213
3.01000000,-1.00203379,22.91067635,173.30044755,-34.04591945
3.02000000,-1.00203010,22.90729417,173.23270912,-34.14561461
3.03000000,-1.00202640,22.90375756,173.16499818,-34.24522765
3.04000000,-1.00202270,22.90006807,173.09731472,-34.34475864
3.05000000,-1.00201899,22.89622727,173.02965872,-34.44420763
3.06000000,-1.00201527,22.89223667,172.96203018,-34.54357467
3.07000000,-1.00201155,22.88809779,172.89442909,-34.64285981
3.08000000,-1.00200782,22.88381214,172.82685542,-34.74206311
3.09000000,-1.00200409,22.87938121,172.75930918,-34.84118463
3.10000000,-1.00200035,22.87480648,172.69179034,-34.94022442
3.11000000,-1.00199660,22.87008940,172.62429890,-35.03918253
3.12000000,-1.00199285,22.86523142,172.55683485,-35.13805901
3.13000000,-1.00198910,22.86023399,172.48939817,-35.23685392
3.14000000,-1.00198534,22.85509853,172.42198885,-35.33556732
3.15000000,-1.00198157,22.84982644,172.35460688,-35.43419926
3.16000000,-1.00197779,22.84441912,172.28725225,-35.53274978
3.17000000,-1.00197401,22.83887797,172.21992495,-35.63121895
3.18000000,-1.00197023,22.83320434,172.15262496,-35.72960682
3.19000000,-1.00196644,22.82739959,172.08535228,-35.82791344
3.20000000,-1.00196265,22.82146508,172.01810688,-35.92613886
3.21000000,-1.00195884,22.81540214,171.95088877,-36.02428314
3.22000000,-1.00195504,22.80921210,171.88369793,-36.12234632
3.23000000,-1.00195123,22.80289625,171.81653435,-36.22032848
3.24000000,-1.00194741,22.79645590,171.74939801,-36.31822964
3.25000000,-1.00194359,22.78989234,171.68228891,-36.41604988
3.26000000,-1.00193976,22.78320684,171.61520703,-36.51378924
3.27000000,-1.00193593,22.77640066,171.54815237,-36.61144777
3.28000000,-1.00193210,22.76947505,171.48112490,-36.70902553
3.29000000,-1.00192825,22.76243126,171.41412462,-36.80652256
3.30000000,-1.00192441,22.75527051,171.34715152,-36.90393893
3.31000000,-1.00192056,22.74799402,171.28020559,-37.00127469
3.32000000,-1.00191670,22.74060300,171.21328681,-37.09852988
3.33000000,-1.00191284,22.73309863,171.14639518,-37.19570455
3.34000000,-1.00190897,22.72548211,171.07953067,-37.29279877
3.35000000,-1.00190510,22.71775461,171.01269329,-37.38981258
3.36000000,-1.00190123,22.70991729,170.94588302,-37.48674604
3.37000000,-1.00189735,22.70197130,170.87909984,-37.58359919
3.38000000,-1.00189347,22.69391778,170.81234375,-37.68037209
3.39000000,-1.00188958,22.68575787,170.74561474,-37.77706479
3.40000000,-1.00188568,22.67749268,170.67891279,-37.87367734
3.41000000,-1.00188179,22.66912333,170.61223789,-37.97020980
3.42000000,-1.00187789,22.66065091,170.54559003,-38.06666221
3.43000000,-1.00187398,22.65207651,170.47896921,-38.16303462
3.44000000,-1.00187007,22.64340122,170.41237540,-38.25932710
3.45000000,-1.00186615,22.63462611,170.34580860,-38.35553968
3.46000000,-1.00186224,22.62575223,170.27926879,-38.45167243
3.47000000,-1.00185831,22.61678063,170.21275597,-38.54772538
3.48000000,-1.00185439,22.60771236,170.14627013,-38.64369860
3.49000000,-1.00185045,22.59854844,170.07981124,-38.73959213
3.50000000,-1.00184652,22.58928991,170.01337931,-38.83540603
3.51000000,-1.00184258,22.57993777,169.94697432,-38.93114035
3.52000000,-1.00183864,22.57049302,169.88059625,-39.02679513
