Parameters: V_min=100, V_max=1500, V_step=10 | R_min=1400, R_max=2000, R_step=50 | qT=1, kappa=0.9, R_ext=500, cT=0.18, i0=0, tc=30, lam=0.12, tmax=600, dt=5e-05, (Increasing V_ext)
V_ext,R_ext,burst_freq,avg_ibi,intra_burst_freq,x_min,x_max,x_f,T'_f,V_f,V'_f
280,1450,0,0,0,0.609945052781146,0.611493889562551,0.610300566454973,4.03190336387882,14.7897333247891,116.728844064608
290,1450,0,0,0,0.61030056671665,0.611842499489191,0.610582208549359,4.33298779786689,15.3520237385314,121.151762026249
300,1450,0,0,0,0.610582208811028,0.612122071881647,0.610790953815318,4.6432778772426,15.9075861450931,125.524493304448
310,1450,0,0,0,0.610759230428655,0.612333648860778,0.610927336725263,4.96239499174887,16.4555380488444,129.840497352431
320,1450,0,0,0,0.610787197083579,0.612477928823859,0.610991461855934,5.28992169842543,16.9949585307085,134.09293798042
330,1450,0,0,0,0.610734573721725,0.612555287296316,0.610983004426968,5.62539795275586,17.5248814999854,138.274630909213
340,1450,0,0,0,0.610598509542275,0.612565793674945,0.610901200672206,5.96831664584187,18.0442879121466,142.377983320165
350,1450,0,0,0,0.610374997707654,0.61250922551329,0.610744827492095,6.31811828994801,18.5520966825921,146.394923265748
360,1450,0,0,0,0.61005854209144,0.612385082434413,0.610512170189089,6.67418466022697,19.0471539496637,150.316816303521
370,1450,0,0,0,0.609641643489594,0.612192602556787,0.610200976459775,7.03583112676112,19.5282202393194,154.134365818934
380,1450,0,0,0,0.609113984488536,0.611930785892503,0.609808393853836,7.40229734195663,19.993954942609,157.837492516429
390,1450,0,0,0,0.608461084096422,0.611598431810789,0.6093308867859,7.77273582540975,20.4428973266073,161.415186983078
400,1450,0,0,0,0.607661959859622,0.611194202432571,0.608764127497598,8.14619783202802,20.8734430151999,164.855327084157
410,1450,0,0,0,0.606684785615305,0.610716732300652,0.608102853063555,8.52161565889412,21.2838144872837,168.144448879402
420,1450,0,0,0,0.605478085927505,0.610164820179377,0.607340677090205,8.89778021230926,21.6720235512082,171.267455200362
430,1450,0,0,0,0.603950577171454,0.609537767997608,0.6064698396325,9.27331215629647,22.0358228830527,174.207239233391
440,1450,0,0,0,0.601915875355969,0.608835988525972,0.605479515812608,9.64668574729927,22.3723961699186,176.94297018607
450,1450,0.00666666666794216,16.3838666672106,1.6205485556323,-0.9856314231127,0.641210983978421,0.616042232507584,10.5448330680559,26.9901440205251,210.241356577654
