Parameters: V_min=1, V_max=30, V_step=0.25 | R_min=0, R_max=1000, R_step=50 | qT=1, kappa=0.9, R_ext=500, cT=0.18, i0=0, tc=30, lam=0.12, tmax=500, dt=0.0001, (Increasing V_ext)
V_ext,R_ext,spike_count,x_min,x_max,x_f,T'_f,V_f,V'_f
29.75,300,0,-0.180661206797121,-0.178218822736005,-0.178492918994,-0.033368533034086,0.228872655390225,-1.70873837068003
30,300,0,-0.178492918967753,-0.176070503415685,-0.176336670265509,-0.0332783416271981,0.227116847152855,-1.68949797830253
1,350,0,-0.951149851955697,-0.951149851950966,-0.951149851950966,0.00045745565278068,0.798213929052913,-1.34223675409656
1.25,350,0,-0.951149851924778,-0.949228367422775,-0.949228367422775,0.000715332953781092,0.994528153688747,-1.69382582887351
1.5,350,0,-0.949228367396575,-0.946840204467317,-0.946840204467317,0.00103072826748806,1.18855106065747,-2.05651590308192
1.75,350,0,-0.946840204441106,-0.943681568403778,-0.943681568403778,0.0014032701065298,1.37900615895697,-2.43620304652522
2,350,0,-0.943681568377556,-0.93900152940865,-0.93900152940865,0.0018311331203154,1.56283039141792,-2.84675721525569
2.25,350,0,-0.939001529382417,-0.929783902735393,-0.929783902735393,0.0023023073727618,1.72802673095057,-3.34067935417203
2.5,350,8,-0.955741796344312,-0.187303248887499,-0.941448007600534,0.00209952028869403,1.48038902964437,-1.5006570001214
2.75,350,11,-0.955680341079989,-0.191168861613207,-0.950612203657373,0.000625474190744468,0.858219809819223,-0.62962862909936
3,350,13,-0.955619703987157,-0.189999411933534,-0.949467628865466,0.000825763457609092,0.97343388289801,-0.697129363476157
3.25,350,15,-0.955557897567338,-0.187949650512923,-0.94473267745726,0.00166591767409292,1.32483953252919,-0.978836556153361
3.5,350,17,-0.955494560236495,-0.185673366037887,-0.938548144463866,0.00249843345744255,1.57971606247408,-1.24185935164962
3.75,350,19,-0.95542959470927,-0.183323006016118,-0.936707827607169,0.00268131048710618,1.62758041337525,-1.24505361403578
4,350,21,-0.955362972235801,-0.181220773215392,-0.9448015112871,0.00160529155880315,1.32152519419432,-0.892615943021212
4.25,350,23,-0.955294701504437,-0.179423192058772,-0.955288160598985,-0.0069180051328584,0.202551486526942,-0.575442480415751
4.5,350,24,-0.95528810077208,-0.177426660047559,-0.952003191584536,5.70306389500677e-05,0.698449876192625,-0.619636530808269
4.75,350,26,-0.955152963769721,-0.175369977857088,-0.441028941413142,-0.0158174343478593,0.0984685099613994,-0.554297024154019
5,350,27,-0.955106206680196,-0.173341154329605,-0.950135768535292,0.000482347140629774,0.908633259455305,-0.697498937639221
5.25,350,29,-0.955003872999053,-0.17133984644598,-0.954176223293075,-0.00282204028666078,0.392600065087698,-0.650268264793227
5.5,350,30,-0.954926419370305,-0.169364178302773,-0.949236763337258,0.00060658971019989,0.996013807848596,-0.751867475000514
5.75,350,32,-0.954846883552114,-0.16741493336769,-0.315230054810503,-0.0228643200595454,0.0733222758535917,-0.520120941048973
6,350,33,-0.954775007840146,-0.165489665778366,-0.248505235675901,-0.0311679741188556,0.0567186045400163,-0.521172061500154
6.25,350,34,-0.954682978064869,-0.163586154854197,-0.951929693748865,-0.00058248252037263,0.707217938289515,-0.762251076171409
6.5,350,35,-0.954595027683312,-0.161698513628051,-0.864549053743549,0.00439659264211093,1.91144597300329,-1.29419929027149
6.75,350,37,-0.954506120413723,-0.159829220214613,-0.943089262678708,0.00156188046955153,1.41356573012373,-0.974525927600145
7,350,38,-0.954414818239639,-0.157983145781441,-0.945859067299336,0.00105564444246044,1.25914841511919,-0.941245051126259
7.25,350,39,-0.954320655329685,-0.156147888262397,-0.942881140085172,0.00151624931321799,1.42384895847261,-1.0155826535897
7.5,350,40,-0.954223508940013,-0.154326430144837,-0.925310069913399,0.00297099510274248,1.79477240824419,-1.20229088011092
7.75,350,42,-0.95412316718545,-0.152516802758475,-0.161340121175347,-0.054741046944722,0.0749044807552591,-1.29907587052224
8,350,42,-0.954019430166954,-0.150701579604062,-0.938370898409936,-0.00495964049242484,0.392164146308462,-0.974544436398274
8.25,350,43,-0.954015596751457,-0.148924792866003,-0.949325502836627,-7.76607521261633e-05,0.988255114814608,-1.02713746091068
8.5,350,44,-0.953801264168418,-0.147140252719546,-0.943973880400663,0.00112046205103305,1.37038396392606,-1.12686508320477
8.75,350,45,-0.953685961755665,-0.145360944051577,-0.941826601673326,0.00140792584020393,1.47197437561247,-1.18282557814161
9,350,46,-0.953566145226239,-0.143585071160877,-0.94684600697414,0.000442756826492905,1.1927136158807,-1.15756076047119
9.25,350,47,-0.953441424066863,-0.141810895866521,-0.647821799378459,-0.00656536057432869,0.343159210525703,-1.13989748368899
9.5,350,47,-0.953407782075481,-0.140036681414502,-0.932171046943467,0.00223140659672801,1.72681157945759,-1.35200029051438
9.75,350,49,-0.953175295223694,-0.138260480732277,-0.164410866988892,-0.0202123380997021,0.605293970288874,-6.58116801960666
10,350,49,-0.953032648315846,-0.136471218276311,-0.716277014094841,0.00749297698559434,2.05593761222235,-1.71108888820223
10.25,350,49,-0.952882937941613,-0.134689289680217,-0.950467244539521,-0.00116463983687008,0.874427698735383,-1.33399905250418
10.5,350,50,-0.952725264072711,-0.1328975359291,-0.943086731894126,0.000863935386247908,1.41663300883089,-1.42521787677854
10.75,350,51,-0.952558391635314,-0.131090086887643,-0.952419823415585,-0.00278317787297967,0.643842001729289,-1.43336598321488
11,350,51,-0.952419571342002,-0.129267726162436,-0.940759006843434,0.00110599288727595,1.51667395584227,-1.52992566651444
11.25,350,52,-0.952192383421638,-0.127426901551564,-0.951384458595456,-0.00195333577775981,0.77225442957319,-1.53314315416186
11.5,350,52,-0.951989945207681,-0.125563342095629,-0.942737334690854,0.000718745393987298,1.43398335144755,-1.6148206682407
11.75,350,53,-0.951771616402865,-0.123672209136963,-0.384874293140384,-0.0119934156355691,0.215769009405977,-1.15028554636453
12,350,53,-0.951608346167997,-0.121748115981257,-0.305831511457072,-0.0167229618998964,0.149613707489048,-0.912598040731028
12.25,350,53,-0.951306754140213,-0.119783830211652,-0.951125339241803,-0.00184818447224997,0.80246510608984,-1.76941420190815
12.5,350,54,-0.951125014661844,-0.117766801085442,-0.129018805932872,-0.075995188220844,0.316714032701709,-4.71492673465906
12.75,350,53,-0.950663355794832,-0.115675825865791,-0.941067838203894,0.000736356508239339,1.50659628948333,-1.91785891459818
13,350,54,-0.950294048100532,-0.113536671631969,-0.949749685533327,-0.00112799496728511,0.9487052036329,-1.97921087856162
13.25,350,54,-0.949862287915151,-0.111284936744627,-0.687601462086532,-0.00284410392687145,0.659961851557995,-2.01931478954434
13.5,350,54,-0.949795344091604,-0.108903875817349,-0.516917242543214,-0.00594452211952602,0.440477478779811,-1.83164504635547
13.75,350,54,-0.949130113311214,-0.106345262441424,-0.290606098535884,-0.0154820411983235,0.159881476716565,-1.00137501743993
14,350,54,-0.947868683597354,-0.103539169708284,-0.405126504087714,0.0388270464430218,2.08043258902598,-4.05537844687248
14.25,350,53,-0.946305052536746,-0.100208577152466,-0.275201928117826,-0.0157421486118297,0.152016477545957,-0.970900674143088
14.5,350,53,-0.942761946634168,-0.0959085777038391,-0.436790873411244,0.0309006725594592,2.13310880857011,-4.02391371743955
14.75,350,0,-0.70750960885265,-0.095225484265161,-0.287800407756792,-0.0368756122543972,0.189202882186842,-1.46472063829197
15,350,0,-0.544349693307313,-0.238055337348392,-0.301391793306495,-0.0410077225463973,0.233529468749357,-2.0811376944023
15.25,350,0,-0.48465389431464,-0.272265960373689,-0.382305926151011,-0.022075505701058,0.620133206896781,-4.41917761055314
15.5,350,0,-0.426829771980539,-0.306467193780467,-0.365606152587128,-0.0306708056862928,0.452782846516055,-3.65267732657243
15.75,350,0,-0.365685719272388,-0.359451628142777,-0.362561740762535,-0.0307385633599231,0.449563150985734,-3.62217689896318
16,350,0,-0.362561740737839,-0.355808478616791,-0.359132866336939,-0.0309245672889046,0.444251462978244,-3.58124628503791
16.25,350,0,-0.359132866310687,-0.352596469780031,-0.355750739697258,-0.0311042736756554,0.439054703267475,-3.54103996520214
16.5,350,0,-0.355750739671009,-0.349419125310245,-0.352413825191819,-0.0312778611302358,0.433968901737739,-3.50153781951315
16.75,350,0,-0.352413825165569,-0.346275845110793,-0.349120685485661,-0.0314454951874268,0.428990309434102,-3.46272020301818
17,350,0,-0.349120685459412,-0.34316599825251,-0.345869952001837,-0.0316073339636549,0.424115365293008,-3.42456813949825
17.25,350,0,-0.345869951975587,-0.34008894833037,-0.342660320507775,-0.0317635285636676,0.419340683790367,-3.38706329645723
17.5,350,0,-0.342660320481526,-0.33704405727851,-0.339490547068891,-0.0319142234539743,0.414663043665614,-3.35018796103589
17.75,350,0,-0.339490547042641,-0.334030688389689,-0.336359444300308,-0.0320595568132008,0.410079377487734,-3.31392501625993
18,350,0,-0.336359444274059,-0.331048208857353,-0.333265877914962,-0.0321996608562655,0.405586762077628,-3.27825791816155
18.25,350,0,-0.333265877888713,-0.32809599178742,-0.330208763530498,-0.0323346621368824,0.401182409653692,-3.24317067348374
18.5,350,0,-0.330208763504248,-0.325173417821737,-0.327187063705476,-0.0324646818297078,0.396863659630738,-3.20864781799454
18.75,350,0,-0.327187063679226,-0.322279876445496,-0.324199785207149,-0.0325898359930126,0.392627971074588,-3.17467439581853
19,350,0,-0.324199785180899,-0.319414767015904,-0.321245976457176,-0.0327102358150165,0.388472915660563,-3.14123593917349
19.25,350,0,-0.321245976430927,-0.316577499541031,-0.318324725177672,-0.0328259878430341,0.384396171193908,-3.1083184491879
19.5,350,0,-0.318324725151423,-0.313767495294708,-0.315435156183665,-0.0329371941991652,0.380395515546621,-3.07590837715175
19.75,350,0,-0.315435156157416,-0.310984187241399,-0.312576429342505,-0.033043952781261,0.376468821060245,-3.04399260674846
20,350,0,-0.312576429316255,-0.308227020357321,-0.309747737662622,-0.0331463574519277,0.372614049314135,-3.01255843684434
20.25,350,0,-0.309747737636373,-0.305495451812388,-0.306948305513402,-0.0332444982157437,0.368829246260851,-2.98159356503357
20.5,350,0,-0.306948305487152,-0.302788951083857,-0.304177386964426,-0.0333384613853974,0.365112537694855,-2.95108607188552
20.75,350,0,-0.304177386938177,-0.300106999978097,-0.301434264228681,-0.0334283297383539,0.36146212501375,-2.92102440578802
21,350,0,-0.301434264202432,-0.297449092592669,-0.298718246206803,-0.0335141826637236,0.357876281260847,-2.8913973684346
21.25,350,0,-0.298718246180554,-0.294814735240261,-0.296028667130999,-0.0335960963004207,0.354353347443331,-2.86219410105087
21.5,350,0,-0.29602866710475,-0.292203446306119,-0.29336488527945,-0.0336741436679716,0.350891729052026,-2.8334040709754
21.75,350,0,-0.293364885253201,-0.28961475609219,-0.290726281787087,-0.0337483947887434,0.347489892842255,-2.80501705907932
22,350,0,-0.290726281760839,-0.287048206626142,-0.288112259512238,-0.03381891680428,0.344146363776971,-2.77702314746606
22.25,350,0,-0.288112259485989,-0.28450335144947,-0.285522241985507,-0.033885774084404,0.340859722192137,-2.74941270792001
22.5,350,0,-0.285522241959258,-0.281979755379999,-0.282955672414086,-0.0339490283300761,0.337628601117744,-2.72217639072618
22.75,350,0,-0.282955672387838,-0.279476994284161,-0.280412012742509,-0.0340087386716052,0.334451683757573,-2.6953051139618
23,350,0,-0.28041201271626,-0.27699465480701,-0.27789074277504,-0.0340649617602831,0.331327701134453,-2.66879005333691
23.25,350,0,-0.277890742748791,-0.274532334121742,-0.275391359344192,-0.0341177518554662,0.32825542986508,-2.64262263240958
23.5,350,0,-0.275391359317944,-0.272089639659872,-0.272913375522851,-0.034167160907585,0.325233690057625,-2.6167945131775
23.75,350,0,-0.272913375496602,-0.269666188845386,-0.270456319888638,-0.034213238635877,0.322261343348095,-2.59129758718294
24,350,0,-0.270456319862389,-0.267261608819457,-0.268019735823865,-0.0342560326023112,0.319337291037308,-2.56612396691909
24.25,350,0,-0.268019735797617,-0.264875536166891,-0.265603180852235,-0.0342955882817274,0.316460472329857,-2.54126597757912
24.5,350,0,-0.265603180825987,-0.262507616647499,-0.263206226014254,-0.0343319491284489,0.313629862678027,-2.51671614920173
24.75,350,0,-0.263206225988006,-0.260157504925449,-0.260828455277954,-0.0343651566391474,0.310844472220862,-2.49246720916933
25,350,0,-0.260828455251705,-0.257824864294838,-0.258469464975146,-0.0343952504125958,0.308103344296508,-2.46851207493527
25.25,350,0,-0.258469464948897,-0.255509366416104,-0.256128863272669,-0.0344222682062561,0.305405554046946,-2.4448438471377
25.5,350,0,-0.25612886324642,-0.253210691050769,-0.253806269665586,-0.034446245990319,0.302750207086367,-2.42145580292239
25.75,350,0,-0.253806269639338,-0.250928525797319,-0.251501314501258,-0.0344672179986005,0.300136438250291,-2.3983413896089
26,350,0,-0.25150131447501,-0.248662565836678,-0.249213638523336,-0.0344852167773647,0.297563410402259,-2.37549421856261
26.25,350,0,-0.249213638497087,-0.246412513676358,-0.246942892442531,-0.0345002732310277,0.295030313310118,-2.35290805936354
26.5,350,0,-0.246942892416283,-0.244178078898027,-0.244688736524686,-0.034512416666124,0.2925363625727,-2.33057683416213
26.75,350,0,-0.244688736498438,-0.241958977916491,-0.242450840201222,-0.03452167483279,0.290080798605761,-2.30849461229244
27,350,0,-0.242450840174975,-0.239754933735832,-0.240228881697445,-0.034528073964357,0.287662885677255,-2.28665560508658
27.25,350,0,-0.240228881671197,-0.237565675715976,-0.238022547679584,-0.0345316388146126,0.28528191099233,-2.26505416089952
27.5,350,0,-0.238022547653337,-0.235390939341423,-0.23583153291679,-0.0345323926937337,0.282937183821551,-2.24368476032373
27.75,350,0,-0.235831532890542,-0.233230466000188,-0.233655539960482,-0.0345303575018904,0.28062803467388,-2.22254201159319
28,350,0,-0.233655539934234,-0.231084002762763,-0.231494278837956,-0.0345255537614818,0.278353814509419,-2.2016206461651
28.25,350,0,-0.231494278811708,-0.228951302174978,-0.229347466759196,-0.0345180006475781,0.276113893989161,-2.1809155144668
28.5,350,0,-0.229347466732948,-0.226832122051776,-0.227214827838704,-0.0345077160168067,0.273907662763024,-2.16042158181155
28.75,350,0,-0.227214827812457,-0.224726225280719,-0.225096092827583,-0.0344947164348261,0.271734528788638,-2.14013392445347
29,350,0,-0.225096092801336,-0.222633379630882,-0.222990998858918,-0.034479017202383,0.269593917684733,-2.12004772580464
29.25,350,0,-0.222990998832671,-0.220553357571116,-0.220899289203453,-0.0344606323798126,0.267485272113237,-2.10015827277948
29.5,350,0,-0.220899289177206,-0.218485936093204,-0.218820713035948,-0.034439574810552,0.265408051190599,-2.08046095227825
29.75,350,0,-0.218820713009701,-0.216430896544043,-0.216755025212259,-0.0344158561430417,0.263361729927165,-2.06095124780011
30,350,0,-0.216755025186012,-0.214388024462525,-0.214701986053851,-0.0343894868517071,0.26134579868968,-2.04162473616605
1,400,0,-0.951342971181844,-0.951342971179452,-0.951342971179452,0.000399817994189756,0.776128608195749,-1.44794122121908
1.25,400,0,-0.951342971153266,-0.94952333641767,-0.94952333641767,0.00062390797984309,0.966853570799844,-1.82507374833684
1.5,400,0,-0.949523336391472,-0.94729367351608,-0.94729367351608,0.000896691589029871,1.15531632756816,-2.21232535176512
1.75,400,0,-0.947293673489871,-0.944413253511048,-0.944413253511048,0.00121674240114958,1.34038637829145,-2.61447789616412
2,400,0,-0.944413253484828,-0.940338916606973,-0.940338916606973,0.00158047302858514,1.51958639811025,-3.04179061041067
2.25,400,0,-0.940338916580742,-0.93333531471957,-0.93333531471957,0.00197481760326275,1.68520630014805,-3.52516135921987
2.5,400,7,-0.955735934969546,-0.213334529616564,-0.949733140003913,0.000778980408219287,0.947677923700356,-0.817839383430827
2.75,400,10,-0.955678875780627,-0.214795125714176,-0.947360282258658,0.00119250486367547,1.15167749366054,-1.01418378174435
3,400,13,-0.955623074942589,-0.212650891950069,-0.427664955936856,-0.0223244125759158,0.0612049107940895,-0.606631198395366
3.25,400,14,-0.955580243269774,-0.210554326275692,-0.92731153626931,0.00314928888639752,1.75501458965422,-1.9252310373253
3.5,400,17,-0.95550727258339,-0.207248078512026,-0.938156881010014,0.00246255368457,1.59038484191896,-1.4430516915301
3.75,400,19,-0.955446502885725,-0.205582758794108,-0.946034323362674,0.00137777903268508,1.24564767378404,-0.968220695520807
4,400,21,-0.955384370469858,-0.203708799425457,-0.95435004474753,-0.00204231840793372,0.366201535855227,-0.621066581872034
4.25,400,22,-0.95532075666829,-0.201639050822394,-0.945614863556096,0.00141521147807355,1.27286832404576,-0.949685697945816
4.5,400,24,-0.955255545476285,-0.199430556863245,-0.942827952816504,0.00183953763536945,1.42367401397125,-1.0539966853342
4.75,400,26,-0.955188681036216,-0.197303697364375,-0.950986788796469,0.000297043788826547,0.817938571724243,-0.719290261775713
5,400,27,-0.95512013590145,-0.195367436074036,-0.942162158186806,0.00189219112254467,1.45389669180065,-1.04488909387669
